author_id,name,biography,birth_date,death_date
2704,Warwick Deeping,"Warwick Deeping, İngiliz yazardır. Eserlerinde savaşın yıkıcı etkileri ve insan ruhunun derinliklerini işler.",1877-05-28,1950-12-19
2705,Yeşim Erdem,"Yeşim Erdem, Türk yazardır. Eserlerinde bireysel ve toplumsal mücadelelerin iç içe geçtiği hikayelere yer verir.",1988-07-15,
2706,Nick Alexander,"Nick Alexander, İngiliz yazardır. Özellikle romantik komedi ve aşk temalı eserleriyle tanınır.",1985-10-02,
2707,Chuck Palahniuk,"Chuck Palahniuk, Amerikalı yazardır. Özellikle modern toplumun eleştirisini ve insan doğasının karanlık yönlerini işleyen eserleriyle tanınır. En bilinen eseri ""Fight Club""dır.",1962-02-21,
2708,Hermann Sudermann,"Hermann Sudermann, Alman yazardır. Eserlerinde genellikle toplumun ahlaki değerleri ve bireysel duygular üzerine derinlemesine analizler yapar.",1857-09-30,1928-02-21
2709,Çağlar Akkale,"Çağlar Akkale, Türk yazardır. Eserlerinde modern yaşamın getirdiği yalnızlık, ilişkiler ve toplumsal sorunlar gibi temaları işler.",1987-04-15,
2710,Raine Miller,"Raine Miller, Amerikalı yazardır. Özellikle romantik kurgu ve aşk hikayeleriyle tanınır.",1961-08-02,
2711,Aysel Yenidoğanay,"Aysel Yenidoğanay, Türk yazardır. Genellikle tarihi romanlar ve toplumsal eleştiriler üzerine eserler yazar.",1975-01-09,
2712,Ali Özçelik,"Ali Özçelik, Türk yazardır. Eserlerinde genellikle halk kültürü, tarih ve insan ilişkileri gibi konuları işler.",1983-06-22,
2713,Akwaeke Emezi,"Akwaeke Emezi, Nijeryalı yazardır. Eserlerinde kimlik, kültür ve toplumun yapısı gibi derin temalar üzerinde yoğunlaşır.",1987-11-12,
2714,Halit Ultav,"Halit Ultav, Türk yazardır. Eserlerinde gençlik, toplumsal eleştiriler ve kişisel gelişim gibi konuları işler.",1990-03-14,
2715,James Dashner,"James Dashner, Amerikalı yazardır. Özellikle distopik bilim kurgu romanları ile tanınır. En bilinen eseri ""The Maze Runner""dır.",1972-11-26,
2716,Bahri Önal,"Bahri Önal, Türk yazardır. Eserlerinde genellikle bireysel ve toplumsal değerler üzerine düşüncelerini kaleme alır.",1978-05-05,
2717,Nursel Köse,"Nursel Köse, Türk yazardır. Eserlerinde modern Türk toplumunun günlük yaşamına dair hikayeler yer alır.",1984-08-23,
2718,Fatih Gezer,"Fatih Gezer, Türk yazardır. Eserlerinde toplumsal sorunlar ve bireysel mücadelenin izlerini sürer.",1982-04-10,
2719,Erkök Yılmaz,"Erkök Yılmaz, Türk yazardır. Genellikle felsefi temalar ve bireysel varoluş üzerine yazılar kaleme alır.",1974-02-28,
2720,Uğur Yılmaz Arlıer,"Uğur Yılmaz Arlıer, Türk yazardır. Eserlerinde toplumun dinamiklerini ve bireysel mücadeleleri işler.",1986-07-10,
2721,Bülent Önge,"Bülent Önge, Türk yazardır. Eserlerinde toplumsal sorunlar, bireysel mücadele ve insan ruhunun derinlikleri üzerine yoğunlaşır.",1970-04-12,
2722,Kim Liggett,"Kim Liggett, Amerikalı yazardır. Genellikle korku ve gençlik temalı romanlarıyla tanınır. Eserlerinde distopik dünyalar ve psikolojik gerilim ön plandadır.",1974-05-01,
2723,Burak Serdengeçti,"Burak Serdengeçti, Türk yazardır. Eserlerinde tarihsel olaylara ve bireysel hikayelere yer verir.",1985-09-17,
2724,Gail Corson Levine,"Gail Corson Levine, Amerikalı yazardır. Çocuk kitapları ve fantastik hikayeleriyle tanınır. En bilinen eseri ""Ella Enchanted""dır.",1947-09-17,
2725,Gülüzar Yıldırım,"Gülüzar Yıldırım, Türk yazardır. Eserlerinde kadın hakları, toplumsal eşitsizlik ve bireysel özgürlükler üzerine odaklanır.",1981-02-23,
2726,İlhame Çağlı,"İlhame Çağlı, Türk yazardır. Genellikle toplumsal temalar ve bireysel duygular üzerine yazılar kaleme alır.",1976-11-04,
2727,Elin Hilderbrand,"Elin Hilderbrand, Amerikalı yazardır. Özellikle yaz tatili, aile ilişkileri ve kişisel gelişim temalı eserleriyle tanınır.",1969-07-17,
2728,Hüseyin Pehlivan,"Hüseyin Pehlivan, Türk yazardır. Eserlerinde genellikle tarihi olaylar ve insanlık durumu üzerine felsefi analizler yapar.",1970-03-22,
2729,Umut Atay,"Umut Atay, Türk yazardır. Genellikle insan hakları, toplumsal değişim ve modern yaşam üzerine eserler yazar.",1982-09-11,
2730,Karen Robards,"Karen Robards, Amerikalı yazardır. Genellikle romantik gerilim ve aşk hikayeleriyle tanınır. Eserlerinde karakter gelişimi ön plandadır.",1955-09-24,
2731,Max Seeck,"Max Seeck, Finli yazardır. Genellikle gizem ve suç romanları yazar. Eserlerinde gerilim dolu olaylar ve sürükleyici bir anlatım kullanır.",1981-02-18,
2732,Steve Martini,"Steve Martini, Amerikalı yazardır. En çok hukuk ve gerilim temalı romanlarıyla tanınır. Eserlerinde adalet ve ahlaki sorulara yer verir.",1946-02-25,
2733,Josh Malerman,"Josh Malerman, Amerikalı yazardır. Özellikle korku ve gerilim türündeki eserleriyle tanınır. En bilinen eseri ""Bird Box""tır.",1975-06-24,
2734,Berfin Ökmen,"Berfin Ökmen, Türk yazardır. Eserlerinde modern yaşamın zorlukları, bireysel değerler ve toplumsal değişim gibi temaları işler.",1990-07-09,
2735,Doğan Kartay,"Doğan Kartay, Türk yazardır. Eserlerinde toplumsal değerler, bireysel mücadele ve insan hakları üzerine yoğunlaşır.",1983-10-22,
2736,Tarık Tufan,"Tarık Tufan, Türk yazardır. Eserlerinde genellikle insan ruhunun derinliklerine iner ve bireysel varoluşu sorgular.",1981-05-04,
2737,İsmail Dilber,"İsmail Dilber, Türk yazardır. Eserlerinde sosyal sorunlar ve bireysel duygular üzerinde durur.",1978-08-15,
2738,Meriç Aksu,"Meriç Aksu, Türk yazardır. Genellikle kadın hakları, toplumsal eşitsizlik ve bireysel özgürlükler üzerine yazılar kaleme alır.",1985-12-23,
2739,Julien Green,"Julien Green, Fransız yazardır. Eserlerinde psikolojik temalar, içsel çatışmalar ve bireysel varoluş üzerine derinlemesine analizler yapar.",1900-09-06,1998-08-13
2740,Bilal Büyük,"Bilal Büyük, Türk yazardır. Eserlerinde tarihsel olaylar, toplumsal yapılar ve bireysel mücadelenin izlerini takip eder.",1982-03-28,
2741,Gülseren Budayıcıoğlu,"Gülseren Budayıcıoğlu, Türk yazardır. Psikolojik romanları ile tanınır ve insan ruhunun derinliklerine inen anlatımlar yapar.",1955-04-04,
2742,Maurice Leblanc,"Maurice Leblanc, Fransız yazardır. En çok Arsène Lupin adlı karakteri ile tanınır ve suç, gizem türündeki eserleriyle ünlüdür.",1864-11-11,1941-11-06
2743,Oyhan Hasan Bıldırki,"Oyhan Hasan Bıldırki, Türk yazardır. Eserlerinde sosyal adalet, özgürlük ve insan hakları gibi temaları işler.",1977-06-30,
2744,Louis Fournier,"Louis Fournier, Fransız yazardır. Eserlerinde genellikle tarihsel olayları ve insanlık dramalarını işler.",1942-03-10,
2745,Sophie Cousens,"Sophie Cousens, İngiliz yazardır. Romantik komedi ve dramatik hikayelerle tanınır. Karakter gelişimi ve insan ilişkileri üzerine yazılar kaleme alır.",1982-08-20,
2746,Adnan Binyazar,"Adnan Binyazar, Türk yazardır. Eserlerinde bireysel değerler, toplumsal eleştiriler ve insan psikolojisi üzerine yoğunlaşır.",1970-05-12,
2747,George R. R. Martin,"George R. R. Martin, Amerikalı yazardır. En bilinen eseri ""A Song of Ice and Fire"" serisidir. Fantastik kurgu ve politik dramalar üzerine yazılar kaleme alır.",1948-09-20,
2748,Arwen Elys Dayton,"Arwen Elys Dayton, Amerikalı yazardır. Fantastik ve bilim kurgu türlerinde eserler yazmıştır.",1981-04-15,
2749,Harun Candan,"Harun Candan, Türk yazardır. Eserlerinde toplumsal sorunlar, bireysel mücadele ve insan hakları temalarını işler.",1983-01-28,
2750,Özlem Kale,"Özlem Kale, Türk yazardır. Toplumsal eleştiriler, bireysel haklar ve insan psikolojisi üzerine yazılar kaleme alır.",1984-03-17,
2751,Neval El Saddavi,"Neval El Saddavi, Mısırlı yazardır. Eserlerinde kadın hakları, toplumsal eşitsizlik ve bireysel özgürlükler üzerine yoğunlaşır.",1931-10-27,2021-03-21
2752,Çağatay Şenkay,"Çağatay Şenkay, Türk yazardır. Eserlerinde toplumsal sorunlar ve bireysel mücadelenin izlerini takip eder.",1980-07-16,
2753,Ömer Gül,"Ömer Gül, Türk yazardır. Genellikle insan hakları, özgürlükler ve toplumsal eşitsizlikler üzerine yazılar kaleme alır.",1975-04-22,
2754,Ömer Seyfettin,"Ömer Seyfettin, Türk yazardır. Edebiyat dünyasında özellikle kısa hikayeleriyle tanınır. Eserlerinde genellikle Türk milletinin kültürünü ve toplumsal yapısını işler.",1884-03-28,1920-03-06
2755,Nuri Öztürk,"Nuri Öztürk, Türk yazardır. Eserlerinde bireysel mücadele, toplumsal adalet ve insan hakları gibi temalar işler.",1983-09-14,
2756,Pierre Bottero,"Pierre Bottero, Fransız yazardır. En çok fantastik ve gençlik edebiyatı alanında tanınır. Eserlerinde macera ve hayal gücünü ön plana çıkarır.",1960-11-13,2009-11-08
2757,Serkan Oklay,"Serkan Oklay, Türk yazardır. Eserlerinde tarihsel olaylar ve toplumsal yapılar üzerine derinlemesine analizler yapar.",1972-05-30,
2758,Tülay İspatik,"Tülay İspatik, Türk yazardır. Sosyal ve bireysel temalar üzerine yazılar kaleme alır.",1985-02-10,
2759,Orhan Kemal,"Orhan Kemal, Türk yazardır. Türk toplumunun ekonomik ve sosyal koşullarını eserlerinde yansıtır. En bilinen eserleri arasında ""İnce Memed"" bulunmaktadır.",1914-09-15,1970-06-02
2760,Katherine Addison,"Katherine Addison, Amerikalı yazardır. Fantastik kurgu alanında eserler verir ve genellikle güç, kimlik ve toplum üzerine derinlemesine analizler yapar.",1980-01-03,
2761,Esra Tandoğan,"Esra Tandoğan, Türk yazardır. Genellikle psikolojik temalar ve bireysel varoluş üzerine eserler yazar.",1982-06-25,
2762,İrfan Saruhan,"İrfan Saruhan, Türk yazardır. Sosyal ve toplumsal sorunları, insan hakları ve özgürlükleri eserlerinde işler.",1974-04-18,
2763,Mehmet Anıl,"Mehmet Anıl, Türk yazardır. Genellikle toplumsal eleştiriler ve bireysel haklar üzerine yazılar kaleme alır.",1981-02-21,
2764,Ahmedi,"Ahmedi, Türk yazardır. Eserlerinde bireysel mücadele, toplumsal değerler ve insan ilişkileri üzerine yoğunlaşır.",1983-11-09,
2765,Elçin Poyrazlar,"Elçin Poyrazlar, Türk yazardır. Eserlerinde aile ilişkileri, toplumsal cinsiyet ve kimlik temalarını işler.",1975-07-10,
2766,Giorgio Bassani,"Giorgio Bassani, İtalyan yazardır. İkinci Dünya Savaşı sonrası İtalya'sında geçen eserleriyle tanınır.",1916-03-04,2000-04-13
2767,Hamide Gönen,"Hamide Gönen, Türk yazardır. Eserlerinde toplumun farklı katmanlarındaki bireylerin yaşamlarını ve toplumsal yapılarını işler.",1980-05-20,
2768,Murat Gülsoy,"Murat Gülsoy, Türk yazardır. Eserlerinde genellikle insanın iç dünyası, bireysel travmalar ve toplumsal ilişkileri işler.",1967-01-01,
2769,Michel Butor,"Michel Butor, Fransız yazardır. Eserlerinde modernizmin etkilerini ve insanın zamanla olan ilişkisini işler.",1926-09-14,2016-08-24
2770,Murat Gülşan,"Murat Gülşan, Türk yazardır. Eserlerinde genellikle sosyal adaletsizlik ve bireysel özgürlükler üzerine temalar işler.",1980-03-05,
2771,Paul De Musset,"Paul De Musset, Fransız şair ve yazardır. Eserlerinde romantizm ve bireysel özgürlük arayışını işler.",1810-12-30,1857-05-07
2772,Seyfullah Aydın,"Seyfullah Aydın, Türk yazardır. Eserlerinde genellikle toplumsal sorunlar, insan hakları ve bireysel özgürlükler üzerine kaleme alır.",1975-06-12,
2773,Mustafa Bayraktar,"Mustafa Bayraktar, Türk yazardır. Eserlerinde genellikle modern Türk toplumunun sorunlarına dair derinlemesine analizler bulunur.",1985-09-15,
2774,Robert Jordan,"Robert Jordan, Amerikalı yazardır. En bilinen eseri ""Zaman Çarkı"" serisidir ve bu eser fantastik edebiyatın önemli örneklerinden biridir.",1948-10-17,2007-09-16
2775,Esra Emine Özeren,"Esra Emine Özeren, Türk yazardır. Eserlerinde genellikle kadının toplumsal rolü ve psikolojik derinlik üzerine çalışır.",1990-12-25,
2776,Perihan Alagöz,"Perihan Alagöz, Türk yazardır. Eserlerinde köy hayatı ve geleneksel değerlerin çatışmasını işler.",1972-04-02,
2777,Rosie Walsh,"Rosie Walsh, İngiliz yazardır. Özellikle romantik dramalar yazmakta ve ilişkilerin derinliklerine inmektedir.",1981-11-03,
2778,Emrah Akkaya,"Emrah Akkaya, Türk yazardır. Eserlerinde gençlik ve bireysel kimlik arayışını işler.",1983-02-19,
2779,Ali Kazım Görücü,"Ali Kazım Görücü, Türk yazardır. Eserlerinde insanın toplumla olan ilişkisini ve modernizmi ele alır.",1988-06-10,
2780,Adil Yıldırım,"Adil Yıldırım, Türk yazardır. Eserlerinde tarihsel olaylar ve toplumsal yapılar üzerine derinlemesine analizler yapar.",1974-05-20,
2781,Ahmet Ümit,"Ahmet Ümit, Türk yazardır. Polisiye türündeki eserleriyle tanınır ve toplumsal eleştirilerde bulunur.",1960-11-07,
2782,Göksel Doğan,"Göksel Doğan, Türk yazardır. Eserlerinde insanın içsel yolculuğu ve modern toplumdaki yabancılaşmayı işler.",1982-09-25,
2783,Gürhan Öztürk,"Gürhan Öztürk, Türk yazardır. Eserlerinde toplumsal değişim, insan hakları ve bireysel özgürlükler gibi temalar işler.",1975-08-14,
2784,Sevil Atasoy,"Sevil Atasoy, Türk yazar ve akademisyendir. Eserlerinde genellikle toplum ve psikoloji üzerine çalışmalara yer verir.",1965-04-30,
2785,Kezban Özdemir,"Kezban Özdemir, Türk yazardır. Eserlerinde toplumsal eşitsizlik, kadın hakları ve bireysel özgürlükler gibi konuları işler.",1982-06-18,
2786,Özcan Subaşı,"Özcan Subaşı, Türk yazardır. Eserlerinde tarihsel anlatılar ve sosyal yapı üzerine derinlemesine incelemeler yapar.",1980-10-20,
2787,Nadeem Aslam,"Nadeem Aslam, Pakistan doğumlu Britanyalı yazardır. Eserlerinde göçmenlik, kimlik arayışı ve kültürel çatışmalar gibi temalar işler.",1966-01-11,
2788,Brendan Deneen,"Brendan Deneen, Amerikalı yazardır. Genellikle aksiyon, macera ve fantastik türlerde eserler kaleme alır.",1980-09-07,
2789,Laszlo Krasznahorkai,"Laszlo Krasznahorkai, Macar yazardır. Modern Macar edebiyatının en önemli figürlerinden biridir, eserlerinde felsefi derinlik ve karanlık tonlar bulunur.",1954-01-05,
2790,Gevher Demirkaya,"Gevher Demirkaya, Türk yazardır. Eserlerinde bireysel varoluş, psikolojik temalar ve modern toplumun zorluklarını işler.",1987-03-22,
2791,Fulton Oursler,"Fulton Oursler, Amerikalı yazardır. Eserlerinde insan ruhunun derinliklerine inmeye ve dini temaları işlemeye yönelmiştir.",1893-03-29,1952-04-25
2792,Akın Arlısoy,"Akın Arlısoy, Türk yazardır. Eserlerinde tarih, insanlık ve toplumsal yapı üzerine yazılar kaleme alır.",1983-05-14,
2793,Ahmet Alperen Özbek,"Ahmet Alperen Özbek, Türk yazardır. Toplumsal yapıyı ve bireyler arası ilişkileri inceleyen eserleriyle tanınır.",1980-11-03,
2794,Bülent Şık,"Bülent Şık, Türk yazardır. Eserlerinde sağlık, gıda ve çevre sorunları gibi toplumsal sağlık konularına değinir.",1964-06-12,
2795,Jon Skovron,"Jon Skovron, Amerikalı yazardır. Eserlerinde genellikle fantastik, macera ve bilim kurgu temaları işler.",1980-08-10,
2796,Jake W. Stephenson,"Jake W. Stephenson, Amerikalı yazardır. Eserlerinde aksiyon, suç ve gerilim türlerinde yoğunlaşır.",1983-04-27,
2797,Ümral Rona,"Ümral Rona, Türk yazardır. Eserlerinde genellikle tarihsel dramalar ve bireysel yaşam öyküleri işler.",1987-02-13,
2798,R. Austin Freeman,"R. Austin Freeman, İngiliz yazar ve tıp doktorudur. Polisiye türünde eserler yazmış ve özellikle dedektif hikayeleriyle tanınmıştır.",1862-09-11,1943-08-28
2799,Daniel H. Wilson,"Daniel H. Wilson, Amerikalı bilim kurgu yazarı ve robotik mühendisi olarak bilinir. Eserlerinde genellikle robotlar ve yapay zeka üzerine yoğunlaşır.",1978-03-06,
2800,Sally Rooney,"Sally Rooney, İrlandalı yazardır. Eserlerinde genellikle gençlik, aşk ve ilişkiler üzerine derinlemesine incelemeler yapar.",1991-02-20,
2801,John Passarella,"John Passarella, Amerikalı yazardır. Genellikle korku ve fantastik türde eserler yazar.",1964-10-07,
2802,Jeaniene Frost,"Jeaniene Frost, Amerikalı yazardır. Eserlerinde genellikle vampirler, aşk ve fantastik öğeler bulunur.",1974-01-12,
2803,Melek Odabaş,"Melek Odabaş, Türk yazardır. Eserlerinde toplumsal ve bireysel kimlik, psikoloji ve insan ruhunu işler.",1985-07-18,
2804,Tülay Mutlu,"Tülay Mutlu, Türk yazardır. Çeşitli toplumsal konularda ve bireysel yaşantılar üzerine eserler kaleme alır.",1972-09-01,
2805,Selim Bektaş,"Selim Bektaş, Türk yazardır. Eserlerinde tarih, toplumsal yapılar ve bireysel mücadele üzerine yoğunlaşır.",1980-03-25,
2806,Alice Munro,"Alice Munro, Kanadalı yazardır. Kısa hikaye türünde eserler vermiş ve dünya çapında tanınmıştır.",1931-07-10,
2807,Kerem Işık,"Kerem Işık, Türk yazardır. Eserlerinde genellikle toplumdaki farklılıklar ve insan ilişkileri üzerine yazılar kaleme alır.",1987-11-15,
2808,Göktuğ Canbaba,"Göktuğ Canbaba, Türk yazardır. Eserlerinde gençlik, kimlik ve toplumsal sorunlar gibi temalar üzerinde durur.",1990-06-18,
2809,Richard Bach,"Richard Bach, Amerikalı yazardır. Eserlerinde kişisel gelişim, özgürlük ve yaşamın anlamı gibi konulara odaklanır.",1936-06-23,
2810,Yunus Aslan,"Yunus Aslan, Türk yazardır. Eserlerinde genellikle toplumcu gerçekçi bir bakış açısı ve toplumsal sorunlar işlenir.",1983-02-10,
2811,Lisa Gray,"Lisa Gray, Amerikalı yazardır. Genellikle suç ve gerilim türlerinde eserler kaleme alır.",1970-04-18,
2812,V. E. Schwab,"V. E. Schwab, Amerikalı yazardır. Eserlerinde fantastik, bilim kurgu ve aksiyon türlerini birleştirir.",1987-07-03,
2813,Kafu Nagai,"Kafu Nagai, Japon yazardır. Eserlerinde Japonya'nın toplumsal yapısı ve bireysel hayal kırıklıkları üzerinde yoğunlaşır.",1879-01-01,1959-07-12
2814,Musa Bilgen,"Musa Bilgen, Türk yazardır. Eserlerinde genellikle toplumsal sorunlar, bireysel yaşam ve insan psikolojisi üzerine yazılar kaleme alır.",1975-05-15,
2815,Hüdai Çakmak,"Hüdai Çakmak, Türk yazardır. Genellikle tarih ve edebiyat üzerine çalışmalar yapar, Osmanlı dönemi ve kültürünü işler.",1982-03-20,
2816,Frewin Jones,"Frewin Jones, İngiliz yazardır. Eserlerinde genellikle fantastik öğeler ve gençlik maceralarını işler.",1972-08-17,
2817,Almina Taner,"Almina Taner, Türk yazardır. Eserlerinde aşk, kayıp ve toplumsal yaşamın derinliklerine inen konulara yer verir.",1984-11-11,
